247.243	43.960	-0.548	0.988	0.370	0.380	-0.005	0	1	BIRC
238.141	48.539	4.380	4.521	0.440	0.510	0.014	0	1	BIRD
237.465	48.791	3.605	4.608	0.600	0.590	0.018	0	1	BLAP
235.514	42.801	4.537	14.335	0.470	0.520	-0.042	0	1	BLCO
237.536	43.160	0.387	7.874	0.330	0.370	-0.018	0	1	BLK4
242.192	42.307	-3.188	2.818	0.580	0.600	-0.008	0	1	BLMT
236.740	47.955	5.861	6.759	0.310	0.320	0.001	0	1	BLUE
238.340	48.273	3.477	3.567	0.450	0.530	-0.029	0	1	BM31
243.742	48.731	1.831	1.283	0.500	0.580	-0.028	0	1	BNRS
237.421	48.548	5.107	5.611	0.470	0.490	0.007	0	1	BOAT
236.164	42.792	0.757	10.930	0.300	0.310	-0.041	0	1	BOLI
235.284	48.594	9.217	7.670	1.010	1.100	0.119	0	1	BONI
237.004	49.078	3.911	5.041	0.630	0.660	-0.022	0	1	BOUN
243.598	46.857	1.646	1.893	0.540	0.610	-0.042	0	1	BOVL
236.588	45.065	5.147	9.181	0.390	0.390	0.007	0	1	BRAE
236.651	45.611	4.698	8.265	0.440	0.480	0.043	0	1	BRNC
240.278	48.102	0.775	3.428	0.790	0.920	-0.017	0	1	BRWA
234.360	50.125	3.661	4.623	0.610	0.660	-0.064	0	1	BRWV
236.274	43.660	2.205	9.772	1.070	1.090	-0.008	0	1	BSTR
232.890	50.961	-1.597	5.212	0.730	0.780	-0.057	0	1	BULC
247.662	43.540	-1.253	-0.515	1.190	1.190	0.003	0	1	BUSH
247.482	45.968	0.764	0.449	0.440	0.450	-0.003	0	1	BUTT
240.189	47.242	2.470	2.934	0.570	0.660	-0.025	0	1	C033
246.821	43.998	-0.815	1.089	0.390	0.400	0.011	0	1	C054
243.640	45.312	2.200	1.361	0.640	0.760	-0.006	0	1	C10X
242.431	46.486	1.077	3.021	0.510	0.590	-0.040	0	1	C334
235.955	44.625	7.905	10.214	0.380	0.430	-0.058	0	1	C590
247.175	44.553	-0.222	1.122	0.430	0.480	0.035	0	1	CABI
236.222	43.002	0.704	10.526	0.360	0.360	-0.005	0	1	CAM4
243.307	44.555	0.234	2.306	0.400	0.460	-0.029	0	1	CAMB
236.040	45.862	8.287	10.088	0.210	0.220	0.005	0	1	CANN
237.401	48.513	3.664	5.563	0.600	0.630	-0.005	0	1	CAPS
246.177	47.852	0.478	1.329	0.620	0.740	0.027	0	1	CARO
240.451	45.344	0.785	3.855	0.470	0.520	-0.054	0	1	CBL1
241.411	46.973	1.584	3.115	0.420	0.470	-0.036	0	1	CC25
236.154	45.214	6.534	10.391	0.250	0.260	0.013	0	1	CEDC
245.090	43.343	-2.165	2.322	0.410	0.460	0.073	0	1	CHIM
240.124	39.514	-8.417	8.020	0.500	0.520	-0.011	0	1	CHLK
246.655	43.619	-1.477	1.323	0.460	0.470	0.002	0	1	CIND
236.794	46.105	5.230	8.486	0.710	0.750	-0.013	0	1	CLAT
237.425	45.326	2.473	9.932	1.000	1.260	-0.089	0	1	CLCC
237.756	45.540	2.239	6.118	0.240	0.260	0.018	0	1	CLF2
237.639	45.296	3.118	6.807	0.490	0.490	0.004	0	1	CLFH
243.601	44.824	0.032	1.874	0.410	0.480	-0.021	0	1	CNID
236.326	48.465	6.544	5.338	0.690	0.730	-0.057	0	1	CNSP
236.297	46.973	7.956	8.731	0.460	0.550	-0.047	0	1	CNTR
247.080	43.508	-1.548	0.721	0.290	0.290	0.000	0	1	COBB
243.204	47.743	1.833	1.252	0.430	0.450	-0.007	0	1	COEU
237.170	44.208	4.443	8.810	0.820	0.980	-0.081	0	1	COLR
237.169	48.677	5.138	4.529	0.980	1.160	-0.015	0	1	CONS
242.180	45.297	0.921	2.159	0.560	0.670	-0.074	0	1	COVE
231.401	50.813	-0.146	3.610	0.720	0.780	-0.040	0	1	COXI
237.059	42.397	0.016	8.668	0.700	0.830	-0.070	0	1	CPNT
235.825	43.124	2.451	11.474	0.280	0.300	-0.048	0	1	CQVL
246.852	43.592	-1.695	0.808	0.490	0.500	0.002	0	1	CRAI
246.527	43.723	-1.373	1.522	0.470	0.480	0.000	0	1	CRAW
239.740	46.979	2.846	3.807	0.780	0.830	-0.018	0	1	CRBT
238.056	43.530	0.380	6.907	0.580	0.670	-0.009	0	1	CRLK
236.681	43.986	2.541	10.394	0.580	0.670	-0.058	0	1	CROW
241.014	47.971	1.988	1.944	0.880	0.990	-0.029	0	1	CRWN
237.081	46.283	4.252	7.746	0.740	0.800	-0.026	0	1	CSTL
237.765	44.119	2.455	7.068	0.920	1.000	0.015	0	1	CUGR
238.450	45.711	1.363	5.400	0.230	0.240	0.013	0	1	CW05
248.644	44.656	-0.463	-1.161	0.620	0.610	-0.018	0	1	D092
243.786	45.882	0.197	1.179	0.610	0.760	0.047	0	1	D405
240.177	45.813	1.602	3.296	0.220	0.230	0.009	0	1	D639
241.068	43.960	-0.441	2.940	0.360	0.420	0.045	0	1	D706
238.825	45.618	1.738	5.062	0.300	0.350	-0.024	0	1	DALL
246.593	43.803	-1.586	1.257	0.430	0.460	0.017	0	1	DARI
241.638	45.273	0.064	2.159	0.560	0.630	0.007	0	1	DARK
236.607	43.242	-1.946	11.579	0.580	0.650	-0.046	0	1	DARL
235.680	49.599	5.052	6.323	0.470	0.500	0.008	0	1	DAVI
236.545	43.126	0.144	9.993	0.720	0.790	-0.012	0	1	DELI
246.073	44.179	-0.797	1.448	0.380	0.380	-0.016	0	1	DICK
247.385	45.232	0.034	1.157	0.250	0.240	0.006	0	1	DILL
236.773	48.425	5.317	6.168	0.740	0.740	-0.055	0	1	DISC
246.440	44.266	-0.582	1.489	0.250	0.270	-0.008	0	1	DONK
246.370	44.214	-0.598	2.175	0.400	0.420	0.000	0	1	DONP
236.725	46.631	5.156	8.641	0.440	0.510	-0.047	0	1	DOTT
236.653	48.493	5.837	5.105	0.630	0.650	-0.028	0	1	DOUG
247.787	42.036	-1.189	0.966	0.370	0.400	-0.047	0	1	DRUF
236.890	48.181	5.473	5.309	0.470	0.520	-0.059	0	1	DUNG
237.613	47.595	4.045	4.788	0.910	1.100	-0.045	0	1	DUWA
239.820	45.243	1.339	3.382	0.560	0.660	-0.022	0	1	E040
243.588	43.075	-1.613	2.194	0.280	0.290	-0.043	0	1	E072
248.042	44.598	-0.541	0.036	0.280	0.300	-0.010	0	1	E138
236.709	44.391	5.941	8.752	0.710	0.770	0.001	0	1	E141
239.408	47.559	3.308	4.060	0.680	0.820	-0.056	0	1	E518
236.591	47.939	6.386	6.020	0.310	0.320	0.012	0	1	EA40
236.024	49.753	4.175	5.379	0.410	0.440	-0.008	0	1	EARL
238.829	47.232	5.316	5.942	0.420	0.440	-0.004	0	1	EASN
236.233	44.612	6.033	9.995	0.920	1.130	-0.251	0	1	EDDY
242.083	45.533	0.936	2.796	0.520	0.600	0.020	0	1	ELGN
242.298	45.937	0.382	1.781	0.530	0.600	-0.010	0	1	ELKF
246.361	48.326	1.498	0.835	0.450	0.470	0.001	0	1	ESEX
237.667	45.298	3.439	9.245	0.960	1.200	-0.073	0	1	ESTA
248.988	43.048	-0.374	1.003	0.630	0.740	0.111	0	1	ETNA
236.837	44.079	3.163	7.893	0.560	0.620	-0.092	0	1	EZEL
248.217	45.693	1.039	1.202	0.280	0.300	0.003	0	1	F145
246.191	41.430	-2.641	1.569	0.630	0.710	0.002	0	1	F381
243.551	44.669	-0.101	1.968	0.590	0.600	-0.006	0	1	F408
238.803	44.269	0.847	5.775	0.860	1.070	-0.106	0	1	F735
235.801	43.340	4.736	13.005	0.570	0.700	-0.092	0	1	F751
237.375	42.142	-3.164	7.366	0.820	0.930	-0.046	0	1	F760
232.832	50.077	4.750	7.136	0.270	0.280	0.002	0	1	FAIC
238.867	46.629	2.404	4.059	0.530	0.560	0.017	0	1	FALL
236.661	42.423	-0.415	10.306	0.560	0.640	-0.119	0	1	FARO
237.347	43.586	0.752	9.077	0.810	0.930	-0.036	0	1	FARV
236.624	47.015	5.840	7.368	0.540	0.650	-0.065	0	1	FARW
236.140	44.019	4.647	10.222	1.240	1.270	-0.008	0	1	FHAM
235.732	42.046	3.119	13.620	0.460	0.540	-0.060	0	1	FISH
241.358	42.739	-1.857	3.319	0.580	0.610	0.100	0	1	FLAK
244.685	46.339	1.476	1.812	0.270	0.300	-0.009	0	1	FLAT
234.302	49.883	3.503	4.618	0.620	0.660	-0.069	0	1	FLBG
242.645	45.927	0.491	1.425	0.770	0.950	0.062	0	1	FLOR
239.780	45.000	0.360	3.973	0.760	0.810	-0.021	0	1	FOSS
234.718	49.192	7.078	6.879	0.440	0.470	-0.006	0	1	FOUR
234.493	48.985	9.277	9.604	0.660	0.750	0.013	0	1	FRDC
235.604	47.937	13.352	11.258	0.470	0.510	0.007	0	1	FRKS
236.500	46.541	5.482	9.266	0.330	0.380	-0.001	0	1	FRNC
237.397	48.892	4.261	5.174	0.990	1.230	-0.046	0	1	FRND
